userid,label,infs,ff,type_o,type_r,type_c
505510161,1.0,0.0,0.01639344262295082,0.0,0.0,0.0
1956617810,1.0,0.0,8.883720930232558,0.0,0.0,0.0
284577198,1.0,0.10057471264367816,2.676767676767677,0.8850574712643678,0.11494252873563218,0.0
500655424,1.0,0.0,6.636363636363637,0.0,0.0,0.0
477582758,1.0,0.0,5.538461538461538,0.0,0.0,0.0
490562221,1.0,0.0,0.041666666666666664,0.0,0.0,0.0
2833068607,1.0,0.0,5.46875,0.0,0.0,0.0
305084702,1.0,0.0,0.1111111111111111,0.0,0.0,0.0
773575629296046080,1.0,0.391304347826087,6.928571428571429,0.43478260869565216,0.5652173913043478,0.0
2727232047,1.0,0.0,1.75,0.0,0.0,0.0
732652031048060928,1.0,0.0,8.384615384615385,0.0,0.0,0.0
616540596,1.0,0.0,4.357142857142857,0.0,0.0,0.0
278227674,1.0,0.0,0.0625,0.0,0.0,0.0
421977187,1.0,0.0,16.77777777777778,0.0,0.0,0.0
525810795,1.0,0.0,8.333333333333334,0.0,0.0,0.0
418275704,1.0,0.1891891891891892,7.230769230769231,1.0,0.0,0.0
1271270095,1.0,0.0,8.484848484848484,0.0,0.0,0.0
327927595,1.0,0.0,4.48,0.5952380952380952,0.40476190476190477,0.0
115171408,1.0,0.0,5.886792452830188,0.0,0.0,0.0
3020552216,1.0,0.0,0.0625,0.0,0.0,0.0
41633598,1.0,0.0,0.35,0.3448275862068966,0.6551724137931034,0.0
1630407145,1.0,0.0,4.833333333333333,0.0,0.0,0.0
618815850,1.0,0.0,0.03125,0.0,0.0,0.0
71109770,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
404895997,1.0,0.0,5.428571428571429,0.0,0.0,0.0
2278968282,1.0,0.0,6.146341463414634,0.0,0.0,0.0
495392668,1.0,0.0,0.037037037037037035,0.0,0.0,0.0
1086181176,1.0,0.0,0.041666666666666664,0.0,0.0,0.0
409278055,1.0,0.0,6.466666666666667,0.0,0.0,0.0
759711883,1.0,0.0,0.1111111111111111,0.0,0.0,0.0
3580180409,1.0,0.0,0.047619047619047616,0.0,0.0,0.0
616439898,1.0,0.0,4.453333333333333,0.0,0.0,0.0
211094422,1.0,0.0,0.16666666666666666,0.0,0.0,0.0
1311615240,1.0,0.0,0.09090909090909091,0.0,0.0,0.0
470948149,1.0,0.0,5.64,0.0,0.0,0.0
38605853,1.0,0.05128205128205128,5.142857142857143,0.46153846153846156,0.5384615384615384,0.0
478621955,1.0,0.0,0.016129032258064516,0.0,0.0,0.0
1310734927,1.0,0.0,0.4,0.0,0.0,0.0
207909349,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
159527969,1.0,0.0,3.962962962962963,0.0,0.0,0.0
369771027,1.0,0.0,0.03333333333333333,0.0,0.0,0.0
568276876,1.0,0.0,6.883495145631068,0.0,0.0,0.0
554895246,1.0,0.0,5.6521739130434785,0.0,0.0,0.0
243999886,1.0,0.0,5.071428571428571,0.0,0.0,0.0
390688143,1.0,0.0,9.5625,0.0,0.0,0.0
3131508821,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
753269345661415424,1.0,0.0,9.176470588235293,0.0,0.0,0.0
632268405,1.0,0.0,4.183098591549296,0.0,0.0,0.0
771980538840309760,1.0,0.0,12.212765957446809,0.0,0.0,0.0
36741090,1.0,0.0,0.02127659574468085,0.0,0.0,0.0
710918817,1.0,0.0,7.111111111111111,0.0,0.0,0.0
735541896,1.0,0.0,4.0256410256410255,0.0,0.0,0.0
310209342,1.0,0.0,11.0,0.0,0.0,0.0
713060241,1.0,0.0,0.030303030303030304,0.0,0.0,0.0
2173621242,1.0,0.0,0.08333333333333333,0.0,0.0,0.0
748353354,1.0,0.0,0.1,0.0,0.0,0.0
537465226,1.0,0.0,0.1,0.0,0.0,0.0
910765934,1.0,0.0,11.805555555555555,0.0,0.0,0.0
514871157,1.0,0.0,0.018518518518518517,0.0,0.0,0.0
786364151283130368,1.0,0.0,0.2,0.0,0.0,0.0
231292291,1.0,0.0,6.84,0.0,0.0,0.0
528124251,1.0,0.0,0.16666666666666666,0.09090909090909091,0.9090909090909091,0.0
490857491,1.0,0.0,0.02127659574468085,0.0,0.0,0.0
567067678,1.0,0.0,0.029411764705882353,0.0,0.0,0.0
417969827,1.0,0.0,0.09090909090909091,0.0,0.0,0.0
3007194913,1.0,0.0,0.009174311926605505,0.0,0.0,0.0
955563768863436800,1.0,0.0,0.05555555555555555,0.0,0.0,0.0
59035838,1.0,0.0,6.934210526315789,0.0,0.0,0.0
320727617,1.0,0.0,11.75,0.0,0.0,0.0
4366463960,1.0,0.0,0.0625,0.0,0.0,0.0
3132862608,1.0,0.0,0.21428571428571427,0.0,0.0,0.0
294131609,1.0,0.0,7.190476190476191,0.0,0.0,0.0
185000398,1.0,0.0,3.176470588235294,0.0,0.0,0.0
194072536,1.0,0.0,0.07692307692307693,0.0,0.0,0.0
1553418884,1.0,0.0,6.527272727272727,0.0,0.0,0.0
1673778876,1.0,0.0,0.038461538461538464,0.0,0.0,0.0
599063922,1.0,0.0,7.0476190476190474,0.0,0.0,0.0
198355811,1.0,0.0,0.025,0.0,0.0,0.0
266191621,1.0,0.0,0.3076923076923077,0.0,0.0,0.0
797209146,1.0,0.0,1.0,0.0,0.0,0.0
418169143,1.0,0.0,5.785714285714286,0.0,0.0,0.0
2273769613,1.0,0.0,4.076923076923077,0.0,1.0,0.0
249537588,1.0,1.5714285714285714,5.153846153846154,1.0,0.0,0.0
4887880361,1.0,0.0,0.017543859649122806,0.0,0.0,0.0
1435152751,1.0,0.0,3.5555555555555554,0.0,0.0,0.0
920605141807403008,1.0,0.08823529411764706,7.09375,0.3137254901960784,0.6862745098039216,0.0
321078346,1.0,0.0,1.0,0.0,0.0,0.0
365835667,1.0,0.0,0.16666666666666666,0.0,0.0,0.0
382599454,1.0,0.0,0.125,0.0,0.0,0.0
1341642734,1.0,0.0,0.09090909090909091,0.0,0.0,0.0
959066282397024257,1.0,0.0,6.0,0.0,0.0,0.0
1234077474,1.0,0.0,0.03225806451612903,0.0,0.0,0.0
2232220110,1.0,0.0,5.238095238095238,0.0,0.0,0.0
226590168,1.0,0.0,0.14285714285714285,0.0,0.0,0.0
222388530,1.0,0.0,5.338235294117647,0.0,0.0,0.0
390416512,1.0,0.0,0.034482758620689655,0.0,0.0,0.0
626902015,1.0,0.0,0.015873015873015872,0.0,0.0,0.0
956175017489739777,1.0,0.0,0.16666666666666666,0.0,0.0,0.0
1860657096,1.0,0.0,6.555555555555555,0.0,0.0,0.0
2184510206,1.0,0.0,43.875,0.0,0.0,0.0
239860935,1.0,0.0,0.2,0.0,0.0,0.0
702829258368950274,1.0,0.0,5.24,0.0,0.0,0.0
729853332,1.0,0.0,0.125,0.0,0.0,0.0
2451761215,1.0,0.0,6.351351351351352,0.0,0.0,0.0
65951872,1.0,0.0,5.383333333333334,0.9508196721311475,0.03278688524590164,0.01639344262295082
261786906,1.0,0.0,0.16666666666666666,0.0,0.0,0.0
489963729,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
3086542508,1.0,0.0,0.018867924528301886,0.0,0.0,0.0
3021785479,1.0,0.0,9.117647058823529,0.0,0.0,0.0
1296566894,1.0,0.0,0.08333333333333333,0.0,0.0,0.0
2981952074,1.0,0.0,5.333333333333333,0.0,0.0,0.0
419172558,1.0,0.0,0.01639344262295082,0.0,0.0,0.0
103884005,1.0,0.0,6.653846153846154,0.0,0.0,0.0
168089914,1.0,0.0,0.03125,0.0,0.0,0.0
788387064773476352,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
1219177242,1.0,0.0,4.722222222222222,0.0,0.0,0.0
1180249602,1.0,0.0,0.9777777777777777,0.0,0.0,0.0
227352218,1.0,0.0,0.010752688172043012,0.0,0.0,0.0
2457864733,1.0,0.0,0.125,0.0,0.0,0.0
359076839,1.0,0.0,0.03225806451612903,0.0,0.0,0.0
433191529,1.0,0.0,0.07692307692307693,0.0,0.0,0.0
1300964412,1.0,0.0,0.058823529411764705,0.0,0.0,0.0
433019551,1.0,0.0,0.13793103448275862,0.0,0.0,0.0
311405879,1.0,0.0,5.275,0.0,0.0,0.0
379976354,1.0,0.0,0.058823529411764705,0.0,0.0,0.0
449460717,1.0,0.0,10.173913043478262,0.0,0.0,0.0
2703918912,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
774419611,1.0,0.0,3.5714285714285716,0.0,0.0,0.0
1026374095,1.0,0.0,3.0555555555555554,0.0,0.0,0.0
514729294,1.0,0.0,5.925,0.0,0.0,0.0
395436301,1.0,0.0,8.352941176470589,0.0,0.0,0.0
497256902,1.0,0.0,8.833333333333334,0.0,0.0,0.0
626179337,1.0,0.0,8.178571428571429,0.0,0.0,0.0
2573068447,1.0,0.0,8.0,0.0,0.0,0.0
716126905,1.0,0.0,0.6666666666666666,0.0,0.0,0.0
456301800,1.0,0.0,0.03571428571428571,0.0,0.0,0.0
241830194,1.0,0.0,5.827586206896552,0.0,0.0,0.0
2389479032,1.0,0.0,2.7142857142857144,0.0,0.0,0.0
2373832604,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
191978073,1.0,0.0,8.551724137931034,0.0,0.0,0.0
721569405868445696,1.0,0.0,6.2,0.0,0.0,0.0
62530516,1.0,0.0,0.021739130434782608,0.0,0.0,0.0
1325299098,1.0,0.0,8.476190476190476,0.0,0.0,0.0
816704354434433024,1.0,0.0,7.84,0.0,0.0,0.0
290107624,1.0,0.0,0.03125,0.0,0.0,0.0
832603948422950912,1.0,0.0,0.018518518518518517,0.0,0.0,0.0
469658213,1.0,0.0,9.463414634146341,0.0,0.0,0.0
209808279,1.0,0.0,4.0625,0.0,0.0,0.0
1046696936,1.0,0.0,0.02127659574468085,0.0,0.0,0.0
3503562922,1.0,0.0,5.214285714285714,0.0,0.0,0.0
2949429797,1.0,0.0,8.0,0.0,0.0,0.0
152549651,1.0,0.0,14.727272727272727,0.0,0.0,0.0
1231568676,1.0,0.0,9.5,0.0,0.0,0.0
261420590,1.0,0.0,0.02857142857142857,0.0,0.0,0.0
517268035,1.0,0.0,8.91304347826087,0.0,0.0,0.0
2894710828,1.0,0.0,5.5,0.0,0.0,0.0
2351239065,1.0,0.0,16.0,0.0,0.0,0.0
444181035,1.0,0.0,6.933333333333334,0.0,0.0,0.0
3056391913,1.0,0.0,0.04,0.0,0.0,0.0
188634935,1.0,0.0,21.27777777777778,0.0,0.0,0.0
179758443,1.0,0.0,2.025,0.0,0.0,0.0
952919833896738816,1.0,0.0,0.02040816326530612,0.0,0.0,0.0
2937150331,1.0,0.0,0.027777777777777776,0.0,0.0,0.0
435573694,1.0,0.0,4.6,0.0,0.0,0.0
721711910,1.0,0.0,12.833333333333334,0.0,0.0,0.0
505867678,1.0,0.0,7.8604651162790695,0.0,0.0,0.0
737903247176925189,1.0,0.0,8.866666666666667,0.0,0.0,0.0
249417015,1.0,0.0,0.02857142857142857,0.0,0.0,0.0
1516426242,1.0,0.0,9.07843137254902,0.0,0.0,0.0
487096099,1.0,0.0,8.521739130434783,0.0,0.0,0.0
593010790,1.0,0.0,8.142857142857142,0.0,0.0,0.0
2389555933,1.0,0.0,3.0476190476190474,0.40625,0.59375,0.0
939877967852949504,1.0,12.222222222222221,1.180722891566265,0.6666666666666666,0.3333333333333333,0.0
368344319,1.0,0.0,0.08333333333333333,0.0,0.0,0.0
312595419,1.0,0.0,0.5,0.0,0.0,0.0
491899684,1.0,0.0,2.392857142857143,0.0,0.0,0.0
715886383857016832,1.0,0.0,0.034482758620689655,0.0,0.0,0.0
114248927,1.0,0.0,0.2727272727272727,0.0,0.0,0.0
67608340,1.0,0.0,1.4976076555023923,0.0,0.0,0.0
825003343315599368,1.0,0.0,1.4210526315789473,0.0,0.0,0.0
1673646914,1.0,0.0,10.603174603174603,0.0,0.0,0.0
255443387,1.0,0.0,0.25,0.0,0.0,0.0
593963654,1.0,0.0,0.25,0.0,0.0,0.0
608237860,1.0,0.0,10.5,0.0,0.0,0.0
2736665530,1.0,0.0,5.388888888888889,0.0,0.0,0.0
914301806045515777,1.0,0.0,4.454545454545454,0.0,0.0,0.0
775968649,1.0,0.0,8.4,0.0,0.0,0.0
144138510,1.0,0.0,1.0526315789473684,1.0,0.0,0.0
2599347186,1.0,0.0,7.8,0.0,0.0,0.0
955250365330464768,1.0,0.0,0.07142857142857142,0.0,0.0,0.0
2784913999,1.0,0.0,0.029411764705882353,0.0,0.0,0.0
153412198,1.0,0.02564102564102564,7.4375,0.3333333333333333,0.6666666666666666,0.0
2264113109,1.0,0.0,0.1875,0.0,0.0,0.0
951265616513654785,1.0,0.0,0.045454545454545456,0.0,0.0,0.0
946349521700827136,1.0,0.0,0.5,0.0,0.0,0.0
2986577246,1.0,0.18674698795180722,3.733128834355828,0.4819277108433735,0.5090361445783133,0.009036144578313253
1707998582,1.0,0.0,2.361111111111111,0.0,0.0,0.0
485918962,1.0,0.0,10.267857142857142,0.0,0.0,0.0
194475383,1.0,0.0,8.777777777777779,0.0,0.0,0.0
62313363,1.0,0.05,4.964285714285714,0.3,0.7,0.0
2727333420,1.0,0.0,0.06666666666666667,0.0,0.0,0.0
2571612899,1.0,0.0,11.935483870967742,0.0,0.0,0.0
1089220854,1.0,0.002881844380403458,0.2,0.9279538904899135,0.07204610951008646,0.0
2752202700,1.0,0.0,0.05263157894736842,0.0,0.0,0.0
287685814,1.0,0.0,0.5,0.0,0.0,0.0
309802175,1.0,0.0,0.06666666666666667,0.0,0.0,0.0
157364868,1.0,0.0,5.787234042553192,0.0,0.0,0.0
45322148,1.0,0.0,0.014285714285714285,0.0,0.0,0.0
2711831942,1.0,0.0,7.583333333333333,0.0,0.0,0.0
392694571,1.0,0.0,0.1111111111111111,0.0,0.0,0.0
1972149295,1.0,0.0,0.2727272727272727,0.0,0.0,0.0
734266200650186752,1.0,0.0,4.2,0.0,0.0,0.0
2292042294,1.0,0.0,0.5555555555555556,0.0,0.0,0.0
568554242,1.0,0.0,7.894736842105263,0.0,0.0,0.0
2427522172,1.0,0.0,0.25,0.0,0.0,0.0
2194787749,1.0,0.0,6.838709677419355,0.0,0.0,0.0
513021981,1.0,0.0,6.764705882352941,0.0,0.0,0.0
481986112,1.0,0.0,0.14285714285714285,0.0,0.0,0.0
1122132756,1.0,0.0,12.0,0.0,0.0,0.0
1049510720,1.0,0.0,3.5454545454545454,0.0,0.0,0.0
2578925064,1.0,0.0,6.357142857142857,0.0,0.0,0.0
196869418,1.0,0.0,6.463276836158192,0.0,0.0,0.0
1572762673,1.0,0.0,0.05263157894736842,0.0,0.0,0.0
804692976,1.0,0.0,0.012987012987012988,0.0,0.0,0.0
562771928,1.0,0.0,13.4,0.0,0.0,0.0
738092606,1.0,0.0,0.030303030303030304,0.0,0.0,0.0
