id,label
431994566,1
3385781169,1
128027318,1
1077739507,1
737127481,1
2430971106,1
523475260,1
336427851,1
2510222992,1
174159270,1
739332631959986176,1
315537584,1
1910601966,1
1397471485,1
587768848,1
263141452,1
436508644,1
617175107,1
542500119,1
1261570206,1
105130488,1
2421648439,1
1868658349,1
2449894627,1
1311031339,1
1466837876,1
1271781139,1
2728623510,1
1266200336,1
1143078475,1
2240581152,1
427664168,1
3194175062,1
1337336354,1
307358284,1
1560626653,1
19651777,1
2412878834,1
808116794,1
469706730,1
319886492,1
2540754891,1
2716471585,1
789018732,1
964871749,1
926830134211985408,1
1020475303,1
743986680806334464,1
3240730535,1
524772975,1
625288755,1
1074682824,1
25836863,1
2406277802,1
1607015010,1
92814054,1
321319638,1
1077363637,1
2928676465,1
711922333254946816,1
2487331020,1
1382551940,1
358767857,1
1055950159,1
332104620,1
1217095622,1
529310041,1
635524818,1
127373913,1
256296169,1
4775295319,1
4662199712,1
4781046230,1
42594611,1
224249282,1
1578837067,1
366341552,1
2837930903,1
360132407,1
541956872,1
1165844690,1
442080178,1
384153112,1
2563170300,1
3180182011,1
853483278,1
58048537,1
2997686674,1
315857998,1
490562221,1
479818815,1
946278348,1
197721993,1
936179356975722498,1
742670826,1
318980852,1
614653727,1
738850194,1
257976039,1
501784225,1
212145683,1
2223168968,1
2793752271,1
416874751,1
2177912179,1
2962662566,1
2859232759,1
944420108,1
2878777300,1
191428927,1
333169434,1
767747239963947008,1
944318585068863488,1
410403659,1
3163169363,1
617824547,1
409769010,1
395024285,1
387097898,1
3196350594,1
2286846181,1
802078657,1
398454413,1
1258005421,1
367190152,1
1213183585,1
2342923344,1
326528092,1
312449271,1
840632749610291200,1
196012794,1
3086506227,1
323473689,1
951477679445954560,1
267688980,1
1025229434,1
564909759,1
311328377,1
953338562866540544,1
393474283,1
2550729391,1
380110032,1
1164997045,1
8988142,1
600421707,1
2676313681,1
443971359,1
878427518,1
2279355684,1
2370893149,1
1484838966,1
1864587661,1
634997508,1
203555418,1
760136292,1
2242425940,1
2780374511,1
1455876757,1
724621170427985920,1
192415508,1
1686384866,1
38512989,1
501740082,1
384676040,1
302228601,1
1073794436,1
924204441615654912,1
291548248,1
933722352596242432,1
1393607802,1
1489533818,1
4757099172,1
1524874524,1
17362839,1
949183090601218048,1
921380510,1
1399962240,1
3287216719,1
147225606,1
2883085888,1
182009252,1
486042726,1
576900356,1
397269042,1
712578168,1
183757301,1
3342367613,1
212593346,1
713345772364767232,1
2387437526,1
539242909,1
2943734138,1
545366855,1
3187744970,1
368852497,1
46558423,1
1499257591,1
44048478,1
342017438,1
408372325,1
73641885,1
752331728,1
196931998,1
1269767287,1
3681550396,1
611971009,1
2410931724,1
209113939,1
78375890,1
260073752,1
705812725629227008,1
150324189,1
366205155,1
110153587,1
712548892,1
468343748,1
572849226,1
2187640976,1
332281064,1
405920781,1
784782878550941697,1
737788038,1
1132154960,1
22238734,1
1436539807,1
576819323,1
1309861849,1
18583783,1
828756924,1
2275587104,1
22938470,1
304016152,1
2187377069,1
110739712,1
1129479060,1
398246017,1
2288178469,1
988551384,1
2389212374,1
633753269,1
1887367688,1
582464399,1
376257298,1
415935973,1
240072578,1
370959434,1
1640098104,1
2343743827,1
231770874,1
1207110884,1
2601573420,1
154105392,1
1668204205,1
3303289061,1
312175004,1
273701661,1
422638653,1
19178535,1
221763190,1
716766680907522048,1
1183035703,1
1642233913,1
2833611282,1
752881027442442240,1
2540115967,1
312595419,1
1109593670,1
436438204,1
365940166,1
54748845,1
755151488,1
2459639281,1
956267590145409024,1
42352323,1
2450053771,1
1548032035,1
167296168,1
635351879,1
810127623766409216,1
101741364,1
4848884206,1
1553703895,1
355670535,1
183789282,1
3241963822,1
712188914,1
861918821665443842,1
109266651,1
1012326499,1
855789558402658304,1
3052900618,1
193042407,1
2481440601,1
415382804,1
270197813,1
239355919,1
2721071666,1
4740581652,1
293424007,1
2214008899,1
164581844,1
771165443843235840,1
1139239454,1
386774575,1
4831682733,1
550898716,1
2532369311,1
626174686,1
1425413263,1
594911476,1
3122470826,1
1696327476,1
435222124,1
817841066,1
3407091796,1
1539558228,1
68976292,1
261743757,1
612353387,1
120524196,1
228070017,1
2387028740,1
207461891,1
2944930012,1
408907498,1
3312193364,1
340897242,1
187013926,1
4631806574,1
593525052,1
877550156606058496,1
401090586,1
762965971,1
387507592,1
440338235,1
1258573296,1
2882859108,1
899475648,1
2233868140,1
2257918831,1
2403150066,1
4563091112,1
2894710828,1
125283224,1
2320926948,1
2545957097,1
878662332,1
304558814,1
749612119,1
1048630742,1
522504936,1
41396318,1
318884880,1
67090868,1
155307749,1
862052295206371329,1
299010013,1
427990026,1
280671776,1
74540758,1
164997097,1
1041780800,1
2415638576,1
587876304,1
503735099,1
20897436,1
2798391643,1
1402730622,1
884289774,1
2652129859,1
406783996,1
403219317,1
198014604,1
1944037734,1
841574724530388992,1
1328237336,1
2741539787,1
852584510,1
3403801409,1
35299909,1
1447165183,1
704857051,1
1960411896,1
2387804934,1
721649844,1
477534742,1
93894074,1
279141554,1
995209777,1
591834090,1
3407617119,1
2253941533,1
1041705752,1
433082049,1
510515959,1
956234694,1
2165940152,1
613733022,1
1009511797,1
2853714675,1
2775745873,1
3311041144,1
491839800,1
460787535,1
262150508,1
534212401,1
1876024909,1
139934593,1
422622984,1
412885175,1
258374304,1
563063815,1
1423800254,1
140582838,1
182954044,1
425356335,1
391107303,1
1407458851,1
521562869,1
531128464,1
483013624,1
953840109354303488,1
566678819,1
419062020,1
509024105,1
1952143561,1
2970733580,1
192870045,1
173693180,1
3190005486,1
788191072530948096,1
4812877483,1
2663130403,1
349795241,1
362371378,1
211301792,1
3121236531,1
429267115,1
2538831740,1
2429745632,1
496562302,1
1103815614,1
746442175,1
111963785,1
317495534,1
240023160,1
1881071101,1
485056733,1
274830336,1
125218443,1
2351270196,1
480041225,1
1936120327,1
1711476811,1
920545561,1
621670424,1
4470869478,1
1026416534,1
3436620850,1
432990905,1
1864115916,1
823167722,1
4190122492,1
3461885832,1
855520010,1
733160394,1
2797833497,1
346268813,1
1451242477,1
37764913,1
1548395712,1
322606542,1
521802593,1
782805926,1
616898951,1
110045963,1
492181260,1
4844514145,1
366028892,1
1532898176,1
2223449912,1
4618742472,1
3047713530,1
2215324675,1
2594527286,1
368190452,1
2963595149,1
182780234,1
3173292613,1
984469364,1
427635640,1
216982048,1
284300608,1
2822428304,1
977043217,1
3265559510,1
2204910649,1
2516771956,1
343329485,1
1694012485,1
202069129,1
3360866105,1
2717463857,1
284051551,1
3355639486,1
197254066,1
455650128,1
149925504,1
608370401,1
1676937181,1
2295545734,1
1547074393,1
1428068352,1
257062558,1
2697308394,1
191362682,1
250013380,1
796162357,1
3230507142,1
480544631,1
2398742664,1
35907364,1
4712364014,1
982097468,1
2815605015,1
2162269728,1
1473955993,1
2934692852,1
381559258,1
3219489968,1
1474593828,1
2984075455,1
134806988,1
3806021306,1
1355202331,1
716992873,1
804691276926840832,1
2340488106,1
1730813773,1
898500175408353280,1
1612147836,1
245925511,1
793360814,1
2395020754,1
91862741,1
1404370153,1
2448608606,1
781793057112940544,1
3955226135,1
2942812438,1
2981952074,1
1437705907,1
426455603,1
1266869011,1
501754561,1
2624424954,1
2230034354,1
944391919,1
1479475068,1
2836541185,1
2728466868,1
124760028,1
933458702,1
1057047368,1
2296242662,1
970540675,1
2772611970,1
3302287870,1
486857120,1
550033225,1
1125591582,1
4779227375,1
745964574,1
3224360844,1
21789856,1
387134341,1
891896388,1
2458829816,1
1065979868,1
2278356355,1
322267864,1
853357266,1
2941019367,1
2593867585,1
1647978356,1
502428914,1
321967507,1
71621056,1
355923529,1
552503478,1
449989357,1
948641801438744576,1
467401847,1
567067678,1
3112264441,1
2163584946,1
29707629,1
2176705905,1
614420338,1
320785810,1
2897867515,1
4437393012,1
784262317,1
24871536,1
739203386,1
511669879,1
616914824,1
2387937626,1
307514131,1
911638705,1
755327804,1
125393151,1
358120965,1
724724617,1
165293225,1
733575367,1
756114662157017088,1
2316694900,1
476065505,1
397818506,1
1180335956,1
1136841026,1
619632111,1
304981587,1
56875648,1
317252735,1
143761617,1
403024039,1
2678384380,1
716665134,1
2390947956,1
591188990,1
1275011533,1
2328797096,1
202759387,1
316343484,1
298839295,1
943172317550661638,1
1148887920,1
2167985372,1
1272412069,1
394296388,1
2745727480,1
1458508038,1
2886099594,1
454950627,1
185025490,1
544482962,1
2367624342,1
380946856,1
562158741,1
335530245,1
2543983728,1
3861743894,1
4073498779,1
1043786641,1
2821255726,1
1851587898,1
1971902689,1
3350918163,1
2305362732,1
831796375,1
543414949,1
704342731,1
434747307,1
2741737057,1
262326248,1
1216885417,1
330216271,1
381047534,1
819624714079469568,1
625830022,1
127281465,1
2279808041,1
286319846,1
600843268,1
2390448708,1
369257272,1
405943289,1
2381231368,1
1549969489,1
1732623308,1
587963096,1
519147722,1
2599347186,1
197045438,1
4913838674,1
3183813810,1
512841840,1
1442955246,1
931895117425860609,1
499511387,1
771053888,1
3281169679,1
2801777631,1
3647151559,1
397529561,1
307714716,1
2249651197,1
604225200,1
2903836507,1
1287257461,1
631023405,1
968936234,1
394494038,1
172287144,1
445303377,1
373775375,1
480519391,1
450011888,1
1447728452,1
1933105668,1
289197895,1
1279105008,1
556136182,1
2724096181,1
745061542731800577,1
899502090774380544,1
2576388386,1
533250005,1
1683546481,1
485376638,1
4768586666,1
348355596,1
760077087550103553,1
578163159,1
2924311915,1
326709541,1
767318729654870017,1
1510050439,1
209487768,1
628231068,1
751245614,1
4497014896,1
130838897,1
838881798,1
2528705298,1
1960850426,1
272850547,1
757649886,1
365835667,1
268775619,1
209841920,1
2838617443,1
818919655,1
837124585006874627,1
196031694,1
1303819884,1
83968817,1
2494796268,1
154820866,1
447633387,1
2804606465,1
401121086,1
1359761370,1
341155186,1
395771243,1
1192156800,1
3147214999,1
393866135,1
2569242318,1
452895456,1
2389072063,1
233741460,1
2897336670,1
1653625434,1
4051201432,1
764511708853391361,1
727079113412976644,1
469438330,1
4824471521,1
940548120,1
203771555,1
1172185398,1
98147762,1
1579220821,1
2799451090,1
532967493,1
2267677418,1
831120244714385412,1
408276729,1
761272942718177280,1
3156594628,1
869569050287906816,1
2728267594,1
161439585,1
365159192,1
2210327717,1
2175888685,1
1716704454,1
2996588858,1
144903567,1
931213627742355456,1
3490245501,1
751608607888650240,1
2362574269,1
3765028042,1
2898419468,1
2320829523,1
2251154594,1
40426450,1
556044573,1
323647915,1
232530401,1
2451063752,1
589464490,1
2378738246,1
1272517602,1
274015026,1
793551228,1
263814696,1
2187750422,1
4875379047,1
4721054813,1
378711388,1
1470606913,1
2202663420,1
834439531,1
2972462288,1
451115868,1
1690822153,1
2881462574,1
258207230,1
369515948,1
4659741274,1
578516422,1
345168546,1
757715010,1
115675318,1
2162589948,1
2154778499,1
1530143448,1
239791823,1
1248401220,1
976882922,1
2954863186,1
1385192210,1
2181179544,1
765184410463399936,1
2564818909,1
340315934,1
861563928,1
946504129740001280,1
536425639,1
539938982,1
2671495598,1
252954806,1
1733892168,1
2159037704,1
924146067536580608,1
505867678,1
2778742739,1
2218990087,1
4130433013,1
393171604,1
624050339,1
632043647,1
607097706,1
267576318,1
1085329938,1
2215298465,1
249956517,1
73287512,1
128718338,1
2595286966,1
797117551,1
305084702,1
1111039142,1
150671488,1
841208392907538432,1
1620465896,1
2948466491,1
585156423,1
462981527,1
1386434672,1
288350163,1
160874201,1
939401987493261316,1
2731260973,1
455969332,1
4865706651,1
2537621376,1
606634342,1
1036426404,1
943339202309214208,1
430879866,1
309519941,1
2387424779,1
2861680736,1
767249246,1
565373577,1
2592869019,1
2840088151,1
932599812,1
294131609,1
97022575,1
1603311199,1
478615163,1
325459968,1
538665804,1
2685532894,1
287824331,1
371545666,1
400202192,1
2573068447,1
3011282848,1
710750997,1
502101993,1
134381988,1
135895980,1
822415798975299587,1
62449998,1
2871406147,1
144766972,1
453304530,1
2475392762,1
1440999848,1
349751881,1
500127268,1
566913690,1
301779282,1
729576523,1
128377743,1
3309657031,1
3024530805,1
4134665297,1
2791337375,1
2729769343,1
317651899,1
1935998725,1
3179314578,1
593243747,1
364515961,1
61303349,1
514802928,1
40626721,1
2155964345,1
217121756,1
2155432393,1
764841621586190336,1
2379101079,1
537058046,1
150810219,1
477490452,1
609448779,1
984348770,1
299615795,1
1405842168,1
446837795,1
473196926,1
1427288054,1
809835776,1
785514962038894593,1
1229062830,1
2902028741,1
164515040,1
393886234,1
295189204,1
253442613,1
3282961549,1
3287349272,1
331418488,1
3096035695,1
1053149264,1
161497409,1
352241245,1
702829258368950274,1
2158304600,1
52662224,1
712025017,1
130578059,1
2579586758,1
3175903927,1
1390341918,1
852244365598748673,1
54330296,1
718479343,1
3612528982,1
1656461041,1
330982105,1
611456856,1
2389053110,1
421855459,1
153692982,1
2731194534,1
1391777742,1
302569108,1
225618586,1
634367249,1
2309950985,1
601523646,1
1638422558,1
3352388860,1
1019616097,1
817829940,1
175507471,1
213245718,1
1054892840,1
270315713,1
59831213,1
622900096,1
200467680,1
599063922,1
1718452453,1
622451324,1
280575178,1
1464671988,1
2505861504,1
407490864,1
1346005459,1
852915834783531008,1
2576039161,1
2351231930,1
765390694978428928,1
4244628373,1
831246811,1
2560876454,1
1301752285,1
4292610912,1
576278828,1
822553171528663041,1
2561887349,1
1561755678,1
341918933,1
1147996687,1
28867720,1
544412180,1
2323054497,1
473718168,1
330111331,1
833528558,1
306702527,1
779997942,1
2739364239,1
754495958,1
1881722238,1
300974121,1
463904004,1
179572912,1
2778468966,1
615954204,1
3119420881,1
429696471,1
278140852,1
611703468,1
2389782896,1
633853777,1
2888992155,1
1348540452,1
194300857,1
1688611382,1
318512526,1
407205473,1
608677346,1
2930884508,1
373834448,1
2250380574,1
762199110841536512,1
2147978462,1
854124450,1
604220894,1
368002335,1
2532582540,1
958405446133481473,1
182226167,1
83643268,1
934110769,1
899422565512482817,1
754029101204111361,1
763703506154827776,1
593316770,1
2874740743,1
373716895,1
1451763679,1
929985246,1
1188172182,1
576452584,1
4768298575,1
2617248511,1
1375585117,1
4654649833,1
823671836,1
558615149,1
4743096074,1
189455280,1
1206483440,1
294427188,1
2851902425,1
91329144,1
1110577146,1
1022740111,1
503226637,1
420367601,1
407853456,1
705189308118999042,1
938763441698848768,1
544323797,1
3300405558,1
754924579953324032,1
1281364530,1
2368679868,1
408979995,1
2684734519,1
116196876,1
2377002914,1
298633817,1
2745087540,1
918722384,1
2527018741,1
2481888362,1
2357592435,1
400541642,1
217719030,1
1889026590,1
740739774,1
4704464197,1
599734389,1
862521379,1
580570429,1
3230380135,1
1679445848,1
435280800,1
866813251,1
202033444,1
55264382,1
1008681769,1
477624577,1
966213427,1
1131586819,1
404209933,1
2882715822,1
2795106923,1
1214257448,1
991155745,1
2247178677,1
429297116,1
3648921799,1
277669385,1
1616091140,1
3369680379,1
1365677215,1
403250926,1
228658806,1
72782434,1
445323564,1
297146623,1
1257529435,1
4211756714,1
2210457593,1
2785936324,1
983578182,1
2802831506,1
768854654,1
747523097683603456,1
178110745,1
190648433,1
2206777077,1
960220291107606528,1
272282085,1
278030997,1
432287562,1
962788696973070338,1
1269004705,1
3371990537,1
3196238379,1
891199568,1
379360780,1
591919377,1
398762031,1
39653135,1
458367681,1
267234433,1
356739057,1
288154263,1
1693490629,1
192939835,1
134601390,1
1014055616,1
42783609,1
361007285,1
546665504,1
833493012,1
2753148315,1
159715573,1
553313569,1
2357643607,1
1095754069,1
437859783,1
2848788252,1
238187635,1
480960044,1
624594226,1
875339028823932928,1
1171378266,1
2473709623,1
602958015,1
147010705,1
228315474,1
539437479,1
1539449384,1
2753652969,1
773065225608110080,1
274995936,1
491937245,1
312101162,1
2783446452,1
65745292,1
2282288053,1
2839548488,1
1607900575,1
2801329347,1
902933865215418368,1
374222623,1
2841481400,1
488537532,1
55561978,1
4186947912,1
807327836050694144,1
3048232511,1
229099951,1
635376194,1
183486501,1
3198551127,1
859737324,1
2471186448,1
349195083,1
1271856104,1
1477462291,1
1672363081,1
85528077,1
4851667864,1
472348688,1
2867849098,1
2561629870,1
548381129,1
1445167652,1
237197489,1
451730162,1
2910618733,1
2162562798,1
1212155136,1
457900845,1
58317832,1
229082965,1
1072430534,1
397936250,1
4455337933,1
626179337,1
203819363,1
237588902,1
702311955848015872,1
394109230,1
1431345590,1
175897795,1
520745296,1
728571290,1
310535551,1
257018579,1
1590590599,1
375457200,1
755693575,1
360743269,1
626205028,1
561949435,1
730021345,1
390634514,1
855286711,1
156487976,1
713098021,1
1704758341,1
266679225,1
32780930,1
2411262218,1
1229253523,1
2533428158,1
467507360,1
3308368031,1
134130392,1
385122741,1
324850489,1
402768761,1
1445949084,1
294633917,1
577017018,1
894822505,1
202069222,1
714187824,1
874664162743394304,1
477250823,1
769191504749342720,1
789474974,1
2837396225,1
2604674305,1
152817115,1
431520837,1
232325153,1
2202499458,1
1510503482,1
194072536,1
1698359190,1
352254776,1
1260689778,1
2365607115,1
716184000,1
260319359,1
538147726,1
34068026,1
497481327,1
162733834,1
1211288143,1
725684121612115968,1
157516553,1
763551208489508864,1
2918484499,1
2308499041,1
917084518741397505,1
66449404,1
85242172,1
1067875760,1
295527088,1
288440328,1
479277746,1
45322148,1
1941014994,1
193574470,1
495525558,1
562360703,1
346629364,1
242113960,1
2546860551,1
532389306,1
2844992225,1
252083790,1
2730591424,1
2911332324,1
845261905,1
271637214,1
590996184,1
35971790,1
1378454575,1
820037469299245057,1
1341848112,1
920650418,1
219125623,1
477574377,1
4579332743,1
1483807045,1
1533893335,1
169960505,1
2308724177,1
1002563010,1
2431060645,1
564426747,1
280446329,1
304887516,1
2710096598,1
944876372,1
159162835,1
956072877312405504,1
3046232288,1
517268035,1
353776829,1
554520170,1
373768487,1
2942596757,1
2224134252,1
1550136805,1
954275698373361667,1
274934655,1
960660981809590272,1
812127297071292416,1
334014161,1
2308133953,1
2322585534,1
3118663390,1
419091526,1
388301248,1
28328358,1
330103364,1
2909784105,1
2417814086,1
60061548,1
940101888,1
782579588,1
212467019,1
288637193,1
1122817333,1
127330717,1
128113091,1
4429784235,1
543666179,1
819179798,1
623480006,1
2356133731,1
553670645,1
463079602,1
2325859424,1
1913333334,1
538407457,1
227352218,1
933943333,1
357626699,1
989143711,1
1002774134,1
318091143,1
924784635707457537,1
4298545763,1
732634136,1
761155339077029890,1
409526261,1
1700578058,1
237941827,1
369658878,1
2421560257,1
475101731,1
600915698,1
308440992,1
630022834,1
389394199,1
380785699,1
419061147,1
725449404,1
2394389976,1
725560144659111936,1
572799149,1
1126700670,1
117397426,1
42871040,1
2555058348,1
1662989923,1
466233626,1
434525958,1
107389513,1
269288025,1
981141464,1
84488953,1
2293528736,1
1043455903,1
903052958388113410,1
436617701,1
500281660,1
507932782,1
151528508,1
832394372813570048,1
2630366525,1
2254612423,1
474282708,1
271584998,1
174847391,1
860475506,1
4602035068,1
303161224,1
319452575,1
2709134837,1
615416857,1
705354210,1
312041321,1
112262640,1
319828338,1
4787902388,1
251927825,1
2294191657,1
390688143,1
624303503,1
2461431758,1
836490380,1
1530010976,1
931515397,1
2775846351,1
2793370312,1
2528621012,1
786568320216596480,1
837643742,1
575041059,1
1555667863,1
488833116,1
2893274840,1
207125499,1
2879960750,1
388779033,1
621740585,1
1081671222,1
123963929,1
108528615,1
1945903850,1
3216298030,1
2727025763,1
550138093,1
71949608,1
1670379062,1
1088737303,1
1216765020,1
2396080891,1
968725880,1
423883858,1
1128479437,1
23490194,1
782892780,1
171705488,1
32232356,1
891798266,1
102853193,1
108704199,1
603576770,1
53806714,1
3036723854,1
1009876988,1
3222305968,1
443253275,1
762199508461629441,1
365699336,1
202948322,1
1049621539,1
37347046,1
1532994768,1
632707148,1
587723065,1
2395407614,1
4647369093,1
1699786578,1
415774037,1
212716461,1
465405831,1
259276137,1
1142694390,1
357554582,1
1220845592,1
2904548532,1
417053527,1
401888457,1
391242137,1
1556627053,1
631769586,1
196031627,1
103317314,1
